Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
26511316,10/18/2013 02:05:00 PM,10/18/2013 02:05:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10023,305 WEST END AVENUE,WEST END AVENUE,WEST 74 STREET,WEST 75 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,10/18/2013 02:05:00 PM,07 MANHATTAN,MANHATTAN,988886,223998,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78149778648165,-73.983260024518,"(40.78149778648165, -73.983260024518)"
26508271,10/18/2013 01:57:00 PM,10/18/2013 01:58:00 PM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11249,,,,,WYTHE AVENUE,SOUTH 9 STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,10/18/2013 01:58:00 PM,01 BROOKLYN,BROOKLYN,993370,197606,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7090548773869,-73.96710468900532,"(40.7090548773869, -73.96710468900532)"
26509808,10/18/2013 01:56:00 PM,10/18/2013 04:45:00 PM,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11249,,,,,SOUTH 9 STREET,WYTHE AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,10/18/2013 04:45:00 PM,01 BROOKLYN,BROOKLYN,993370,197606,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7090548773869,-73.96710468900532,"(40.7090548773869, -73.96710468900532)"
26508242,10/18/2013 01:54:00 PM,,DEP,Department of Environmental Protection,Water System,Other Water Problem (Use Comments) (WZZ),,11221,429 HART STREET,HART STREET,STUYVESANT AVENUE,BROADWAY,,,ADDRESS,BROOKLYN,,N/A,Open,,,03 BROOKLYN,BROOKLYN,1002849,192493,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69500604709639,-73.93292861667408,"(40.69500604709639, -73.93292861667408)"
26512834,10/18/2013 01:42:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10314,1736 RICHMOND AVENUE,RICHMOND AVENUE,CLIFTON STREET,FOREST STREET,,,ADDRESS,STATEN ISLAND,,N/A,Open,,,02 STATEN ISLAND,STATEN ISLAND,939189,160195,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.606260041438915,-74.16228224695134,"(40.606260041438915, -74.16228224695134)"
26509763,10/18/2013 01:39:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10461,1710 PILGRIM AVENUE,PILGRIM AVENUE,ROBERTS AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,N/A,Open,,,10 BRONX,BRONX,1030305,247432,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84569868433016,-73.83354096165573,"(40.84569868433016, -73.83354096165573)"
26511310,10/18/2013 01:38:00 PM,10/18/2013 01:39:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,11215,435 7 STREET,7 STREET,6 AVENUE,7 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/18/2013 01:39:00 PM,06 BROOKLYN,BROOKLYN,989281,182916,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.668737474891095,-73.98186444409906,"(40.668737474891095, -73.98186444409906)"
26513629,10/18/2013 01:22:00 PM,10/18/2013 07:10:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10019,356 WEST 56 STREET,WEST 56 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,10/18/2013 07:10:00 PM,04 MANHATTAN,MANHATTAN,988424,218605,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.766695645244624,-73.98493159444449,"(40.766695645244624, -73.98493159444449)"
26508241,10/18/2013 01:21:00 PM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10023,,,,,WEST END AVENUE,WEST 74 STREET,INTERSECTION,NEW YORK,,N/A,Started,,10/18/2013 06:15:00 PM,07 MANHATTAN,MANHATTAN,988812,223864,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.781130030511314,-73.98352731959616,"(40.781130030511314, -73.98352731959616)"
26513272,10/18/2013 01:08:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),,11223,194 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,AVENUE P,QUENTIN ROAD,,,BLOCKFACE,BROOKLYN,,N/A,Started,,10/18/2013 06:25:00 PM,15 BROOKLYN,BROOKLYN,994753,161122,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.608912809738115,-73.96217311542026,"(40.608912809738115, -73.96217311542026)"
26512120,10/18/2013 12:59:00 PM,,DEP,Department of Environmental Protection,Water System,Other Water Problem (Use Comments) (WZZ),,11370,19-58 80 STREET,80 STREET,BEND,21 AVENUE,,,ADDRESS,East Elmhurst,,N/A,Open,,,01 QUEENS,QUEENS,1014664,220426,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.771642481214855,-73.89019534091426,"(40.771642481214855, -73.89019534091426)"
26512090,10/18/2013 12:58:00 PM,10/18/2013 12:58:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10031,,,,,CONVENT AVENUE,WEST 148 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,10/18/2013 12:58:00 PM,09 MANHATTAN,MANHATTAN,999522,240424,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.826570653903765,-73.94481749466908,"(40.826570653903765, -73.94481749466908)"
26513574,10/18/2013 12:54:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10031,,,,,CONVENT AVENUE,WEST 148 STREET,INTERSECTION,NEW YORK,,N/A,Open,,,09 MANHATTAN,MANHATTAN,999522,240424,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.826570653903765,-73.94481749466908,"(40.826570653903765, -73.94481749466908)"
26508270,10/18/2013 12:50:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),,10017,,,,,EAST 49 STREET,3 AVENUE,INTERSECTION,NEW YORK,,N/A,Assigned,,10/19/2013 11:30:00 AM,06 MANHATTAN,MANHATTAN,992224,214415,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.755192560508654,-73.97121832341485,"(40.755192560508654, -73.97121832341485)"
26508265,10/18/2013 12:45:00 PM,10/18/2013 01:35:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,11208,,,,,BERRIMAN STREET,LIBERTY AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,10/18/2013 01:35:00 PM,05 BROOKLYN,BROOKLYN,1017395,185863,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67676570668249,-73.88050575575416,"(40.67676570668249, -73.88050575575416)"
26509021,10/18/2013 12:44:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10013,158 LAFAYETTE STREET,LAFAYETTE STREET,HOWARD STREET,GRAND STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,,10/19/2013 01:20:00 PM,02 MANHATTAN,MANHATTAN,984437,201509,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.719772378391625,-73.9993253933981,"(40.719772378391625, -73.9993253933981)"
26510541,10/18/2013 12:38:00 PM,10/18/2013 07:45:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11228,1037 72 STREET,72 STREET,10 AVENUE,11 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/18/2013 07:45:00 PM,10 BROOKLYN,BROOKLYN,981102,167156,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62548055357776,-74.01134043497674,"(40.62548055357776, -74.01134043497674)"
26512869,10/18/2013 12:38:00 PM,,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,11415,118-18 UNION TURNPIKE,UNION TURNPIKE,GRENFELL STREET,LONG ISLAND RAILROAD,,,ADDRESS,Kew Gardens,,N/A,Open,,,09 QUEENS,QUEENS,1030195,198911,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.712522197371726,-73.83427033445392,"(40.712522197371726, -73.83427033445392)"
26512091,10/18/2013 12:38:00 PM,10/18/2013 12:38:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10023,305 WEST 74 STREET,WEST 74 STREET,WEST END AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,N/A,Closed,,10/18/2013 12:38:00 PM,07 MANHATTAN,MANHATTAN,988737,223909,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78125358197666,-73.98379810300197,"(40.78125358197666, -73.98379810300197)"
26512845,10/18/2013 12:35:00 PM,10/18/2013 05:15:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11219,956 43 STREET,43 STREET,9 AVENUE,10 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/18/2013 05:15:00 PM,12 BROOKLYN,BROOKLYN,985297,173527,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64296809329249,-73.99622727216857,"(40.64296809329249, -73.99622727216857)"
26508232,10/18/2013 12:30:00 PM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11361,36-18 CORPORAL STONE STREET,CORPORAL STONE STREET,36 AVENUE,38 AVENUE,,,ADDRESS,Bayside,,N/A,Open,,,11 QUEENS,QUEENS,1047512,219180,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76804850094805,-73.77161525838926,"(40.76804850094805, -73.77161525838926)"
26509778,10/18/2013 12:28:00 PM,10/18/2013 07:45:00 PM,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11207,10 SCHENCK COURT,SCHENCK COURT,DEAD END,JAMAICA AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/18/2013 07:45:00 PM,05 BROOKLYN,BROOKLYN,1014494,187564,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68144494947191,-73.89095678621659,"(40.68144494947191, -73.89095678621659)"
26513570,10/18/2013 12:14:00 PM,10/18/2013 09:20:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,11209,77 78 STREET,78 STREET,NARROWS AVENUE,COLONIAL ROAD,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/18/2013 09:20:00 PM,10 BROOKLYN,BROOKLYN,974516,169102,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.630817125092726,-74.03506881312443,"(40.630817125092726, -74.03506881312443)"
26511296,10/18/2013 12:06:00 PM,,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,10308,67 CHERRYWOOD COURT,CHERRYWOOD COURT,SANDALWOOD DRIVE,DEAD END,,,ADDRESS,STATEN ISLAND,,N/A,Open,,,03 STATEN ISLAND,STATEN ISLAND,944379,143437,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.56028758794161,-74.14349220496793,"(40.56028758794161, -74.14349220496793)"
26512873,10/18/2013 11:47:00 AM,,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,10305,165 SLATER BOULEVARD,SLATER BOULEVARD,MASON AVENUE,NUGENT AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Open,,,02 STATEN ISLAND,STATEN ISLAND,959140,150977,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.581037489251656,-74.0903967224253,"(40.581037489251656, -74.0903967224253)"
26513621,10/18/2013 11:39:00 AM,,DEP,Department of Environmental Protection,Water System,Dirty Water (WE),,11356,9-18 124 STREET,124 STREET,9 AVENUE,11 AVENUE,,,ADDRESS,College Point,,N/A,Open,,,07 QUEENS,QUEENS,1027513,226824,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78914972366815,-73.84376506140052,"(40.78914972366815, -73.84376506140052)"
26512113,10/18/2013 11:34:00 AM,10/18/2013 11:35:00 AM,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11422,,,,,139 AVENUE,233 STREET,INTERSECTION,Rosedale,,N/A,Closed,,10/18/2013 11:35:00 AM,13 QUEENS,QUEENS,1056071,182821,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6681868350896,-73.74110417522976,"(40.6681868350896, -73.74110417522976)"
26508968,10/18/2013 11:22:00 AM,10/18/2013 02:00:00 PM,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,10016,15 EAST 32 STREET,EAST 32 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,10/18/2013 02:00:00 PM,05 MANHATTAN,MANHATTAN,988518,211350,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74678247574596,-73.98459685391313,"(40.74678247574596, -73.98459685391313)"
26509799,10/18/2013 11:20:00 AM,,DEP,Department of Environmental Protection,Water System,Other Water Problem (Use Comments) (WZZ),,11370,,,,,HAZEN STREET,72 STREET,INTERSECTION,East Elmhurst,,N/A,Open,,,01 QUEENS,QUEENS,1012677,219871,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77012576507414,-73.89737141278464,"(40.77012576507414, -73.89737141278464)"
26508230,10/18/2013 10:54:00 AM,10/18/2013 05:05:00 PM,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,10014,43 CARMINE STREET,CARMINE STREET,BLEECKER STREET,BEDFORD STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,10/18/2013 05:05:00 PM,02 MANHATTAN,MANHATTAN,983269,205234,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72999654692629,-74.00353952200376,"(40.72999654692629, -74.00353952200376)"
26508227,10/18/2013 10:51:00 AM,,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10034,1 MARGARET CORBIN DRIVE,MARGARET CORBIN DRIVE,BEND,FT TRYON PLACE,,,ADDRESS,NEW YORK,,N/A,Open,,,12 MANHATTAN,MANHATTAN,1002928,252934,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.860900383158516,-73.93247571308034,"(40.860900383158516, -73.93247571308034)"
26508228,10/18/2013 10:51:00 AM,,DEP,Department of Environmental Protection,Water System,Defective Street Cut (WZZ1),,11433,92-23 165 STREET,165 STREET,JAMAICA AVENUE,ARCHER AVENUE,,,ADDRESS,Jamaica,,N/A,Open,,,12 QUEENS,QUEENS,1041247,196147,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70487139734634,-73.79442784489976,"(40.70487139734634, -73.79442784489976)"
26511300,10/18/2013 10:27:00 AM,,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10459,,,,,EAST 161 STREET,PROSPECT AVENUE,INTERSECTION,BRONX,,N/A,Open,,,01 BRONX,BRONX,1011570,238214,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82047578574146,-73.90129333505631,"(40.82047578574146, -73.90129333505631)"
26512832,10/18/2013 10:23:00 AM,10/18/2013 10:25:00 AM,DEP,Department of Environmental Protection,Water System,Other Water Problem (Use Comments) (WZZ),,10031,3481 BROADWAY,BROADWAY,WEST 142 STREET,WEST 143 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,10/18/2013 10:25:00 AM,09 MANHATTAN,MANHATTAN,997592,239708,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82460856409529,-73.95179260965985,"(40.82460856409529, -73.95179260965985)"
26511299,10/18/2013 10:20:00 AM,,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,10473,,,,,WHITE PLAINS ROAD,BRUCKNER EXPRESSWAY,INTERSECTION,BRONX,,N/A,Open,,,09 BRONX,BRONX,1023119,240226,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.825954879856,-73.85955541332464,"(40.825954879856, -73.85955541332464)"
26512852,10/18/2013 10:19:00 AM,,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11211,240 UNION AVENUE,UNION AVENUE,MESEROLE STREET,SCHOLES STREET,,,ADDRESS,BROOKLYN,,N/A,Started,,10/18/2013 01:20:00 PM,01 BROOKLYN,BROOKLYN,997957,197099,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.707657365591004,-73.95056068111738,"(40.707657365591004, -73.95056068111738)"
26509804,10/18/2013 10:16:00 AM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11419,101-24 108 STREET,108 STREET,101 AVENUE,103 AVENUE,,,ADDRESS,South Richmond Hill,,N/A,Open,,,09 QUEENS,QUEENS,1030045,189447,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68654655135239,-73.8348757541289,"(40.68654655135239, -73.8348757541289)"
26509803,10/18/2013 10:08:00 AM,,DEP,Department of Environmental Protection,Water System,Hydrant Leaking (WC1),,10461,1865 MULFORD AVENUE,MULFORD AVENUE,LAURIE AVENUE,ST THERESA AVENUE,,,ADDRESS,BRONX,,N/A,Open,,,10 BRONX,BRONX,1029900,248562,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84880229903866,-73.83499707799014,"(40.84880229903866, -73.83499707799014)"
26510504,10/18/2013 10:08:00 AM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10314,12 CRAFTON AVENUE,CRAFTON AVENUE,AUBURN AVENUE,PURDY AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Open,,,01 STATEN ISLAND,STATEN ISLAND,944779,161802,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.610697583289856,-74.14215990550149,"(40.610697583289856, -74.14215990550149)"
26512851,10/18/2013 09:58:00 AM,,DEP,Department of Environmental Protection,Water System,Hydrant Running Full (WA4),,10021,500 EAST 74 STREET,EAST 74 STREET,YORK AVENUE,DEAD END,,,ADDRESS,NEW YORK,,N/A,Assigned,,10/18/2013 12:30:00 PM,08 MANHATTAN,MANHATTAN,997422,219090,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76801801672819,-73.952447295705,"(40.76801801672819, -73.952447295705)"
26512826,10/18/2013 09:57:00 AM,10/18/2013 10:39:00 AM,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,10467,417 EAST 202 STREET,EAST 202 STREET,WEBSTER AVENUE,DEAD END,,,ADDRESS,BRONX,,N/A,Closed,,10/18/2013 10:39:00 AM,07 BRONX,BRONX,1018018,256182,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.869770325971594,-73.87790637198717,"(40.869770325971594, -73.87790637198717)"
26508222,10/18/2013 09:56:00 AM,10/18/2013 11:20:00 AM,DEP,Department of Environmental Protection,Water System,Possible Water Main Break (Use Comments) (WA1),,11367,,,,,72 AVENUE,PARK DRIVE EAST,INTERSECTION,Flushing,,N/A,Closed,,10/18/2013 11:20:00 AM,08 QUEENS,QUEENS,1032048,203446,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.724959841366626,-73.82755413300477,"(40.724959841366626, -73.82755413300477)"
26510523,10/18/2013 09:42:00 AM,,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,10019,,,,,WEST 55 STREET,11 AVENUE,INTERSECTION,NEW YORK,,N/A,Started,,10/18/2013 11:15:00 AM,04 MANHATTAN,MANHATTAN,986369,219446,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76900470342804,-73.99235000998665,"(40.76900470342804, -73.99235000998665)"
26512145,10/18/2013 09:20:00 AM,10/18/2013 06:05:00 PM,DEP,Department of Environmental Protection,Water System,No Water/Low Pressure (WA5),,11219,6406 15 AVENUE,15 AVENUE,64 STREET,65 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/18/2013 06:05:00 PM,11 BROOKLYN,BROOKLYN,985186,166548,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62381223082112,-73.99662821417057,"(40.62381223082112, -73.99662821417057)"
26510860,10/18/2013 09:19:00 AM,10/18/2013 06:40:00 PM,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11236,,,,,SEAVIEW AVENUE,EAST 103 STREET,INTERSECTION,BROOKLYN,,N/A,Closed,,10/18/2013 06:40:00 PM,18 BROOKLYN,BROOKLYN,1016117,171267,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6367076145148,-73.88518216512226,"(40.6367076145148, -73.88518216512226)"
26513658,10/18/2013 09:15:00 AM,10/18/2013 09:16:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,11232,573 41 STREET,41 STREET,5 AVENUE,6 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,10/18/2013 09:16:00 AM,07 BROOKLYN,BROOKLYN,983251,175823,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64927012310353,-74.00360010611814,"(40.64927012310353, -74.00360010611814)"
26511766,10/18/2013 09:09:00 AM,10/18/2013 09:10:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Defective (WC2),,11215,40 7 STREET,7 STREET,6 AVENUE,7 AVENUE,,,BLOCKFACE,BROOKLYN,,N/A,Closed,,10/18/2013 09:10:00 AM,06 BROOKLYN,BROOKLYN,989312,182892,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.66867158257562,-73.98175271451258,"(40.66867158257562, -73.98175271451258)"
26513657,10/18/2013 09:03:00 AM,,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,10028,305 EAST 86 STREET,EAST 86 STREET,2 AVENUE,1 AVENUE,,,ADDRESS,NEW YORK,,N/A,Started,,10/18/2013 12:45:00 PM,08 MANHATTAN,MANHATTAN,997734,222619,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77770372685646,-73.95131385274287,"(40.77770372685646, -73.95131385274287)"
26511340,10/18/2013 08:58:00 AM,10/18/2013 08:58:00 AM,DEP,Department of Environmental Protection,Water System,Hydrant Knocked Over/Missing (WC),,10034,423 WEST 203 STREET,WEST 203 STREET,9 AVENUE,10 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,10/18/2013 08:58:00 AM,12 MANHATTAN,MANHATTAN,1006520,253116,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.86139158758546,-73.91948939718786,"(40.86139158758546, -73.91948939718786)"
